incident_date,state,airport_id,airport,operator,atype,type_eng,species_id,species,damage,num_engs,incident_month,incident_year,time_of_day,time,height,speed,phase_of_flt,sky,precip
2017-07-18T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,B-737-800,D,YI005,Barn swallow,N,2.0,7,2017,Day,828.0,0.0,145.0,Landing Roll,No Cloud,None
2017-06-30T00:00:00Z,AR,KLIT,BILL AND  HILLARY CLINTON NATL ARPT/ADAMS FIELD,DELTA AIR LINES,MD-88,D,1C2112,Evening bat,N,2.0,6,2017,Night,2100.0,50.0,140.0,Approach,No Cloud,None
2017-06-30T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,MD-88,D,YL001,European starling,N,2.0,6,2017,Day,1620.0,0.0,140.0,Take-off Run,Some Cloud,None
2017-06-29T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,B-717-200,D,UNKBS,Unknown bird - small,N,2.0,6,2017,Day,945.0,10.0,140.0,Approach,Some Cloud,None
2017-06-22T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,MD-90-30,D,Z5201,Northern mockingbird,N,2.0,6,2017,Day,1837.0,0.0,100.0,Landing Roll,Some Cloud,None
2017-06-16T00:00:00Z,FL,KDAB,DAYTONA BEACH INTL,DELTA AIR LINES,MD-88,D,ZT303,Boat-tailed grackle,N,2.0,6,2017,Day,1723.0,50.0,180.0,Climb,Overcast,Rain
2017-06-04T00:00:00Z,CA,KSMF,SACRAMENTO INTL,DELTA AIR LINES,CRJ900,D,YI009,Cliff swallow,N,2.0,6,2017,Day,1745.0,0.0,130.0,Landing Roll,No Cloud,None
2017-05-30T00:00:00Z,FL,KPNS,PENSACOLA INTL ARPT,DELTA AIR LINES,MD-88,D,O2205,Mourning dove,N,2.0,5,2017,Day,950.0,0.0,120.0,Take-off Run,Some Cloud,None
2017-05-25T00:00:00Z,FL,KDAB,DAYTONA BEACH INTL,DELTA AIR LINES,MD-88,D,I1301,Cattle egret,M?,2.0,5,2017,Day,1039.0,30.0,165.0,Approach,No Cloud,None
2017-05-24T00:00:00Z,CA,KSMF,SACRAMENTO INTL,DELTA AIR LINES,MD-90-30,D,YI009,Cliff swallow,N,2.0,5,2017,Day,1555.0,0.0,120.0,Landing Roll,No Cloud,None
2017-05-24T00:00:00Z,CA,KSMF,SACRAMENTO INTL,DELTA AIR LINES,B-737-900,D,UNKBS,Unknown bird - small,N,2.0,5,2017,Night,2050.0,1000.0,150.0,Approach,No Cloud,None
2017-05-21T00:00:00Z,OR,KPDX,PORTLAND INTL (OR),DELTA AIR LINES,B-737-800,D,UNKB,Unknown bird,N,2.0,5,2017,Night,2239.0,5000.0,230.0,Approach,No Cloud,None
2017-05-17T00:00:00Z,FL,KJAX,JACKSONVILLE INTL,DELTA AIR LINES,CRJ900,D,N5123,Semipalmated plover,N,2.0,5,2017,Night,40.0,3000.0,200.0,Approach,Some Cloud,None
2017-05-14T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,B-737-900,D,Z6022,Veery,N,2.0,5,2017,Night,2236.0,5000.0,275.0,Climb,No Cloud,None
2017-05-12T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,A-321,D,YI005,Barn swallow,N,2.0,5,2017,Day,1010.0,100.0,145.0,Approach,Some Cloud,None
2017-05-12T00:00:00Z,NE,KOMA,EPPLEY AIRFIELD,DELTA AIR LINES,MD-88,D,UNKBS,Unknown bird - small,N,2.0,5,2017,Night,1114.0,2600.0,140.0,Approach,No Cloud,None
2017-05-03T00:00:00Z,TX,KDFW,DALLAS/FORT WORTH INTL ARPT,DELTA AIR LINES,A-319,D,UNKBS,Unknown bird - small,N,2.0,5,2017,Dusk,1942.0,0.0,130.0,Take-off Run,No Cloud,None
2017-04-29T00:00:00Z,NE,KOMA,EPPLEY AIRFIELD,DELTA AIR LINES,MD-90-30,D,NE1,Gulls,N,2.0,4,2017,Day,719.0,0.0,160.0,Take-off Run,Some Cloud,None
2017-04-28T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,MD-88,D,YI005,Barn swallow,N,2.0,4,2017,Day,1038.0,0.0,130.0,Take-off Run,Overcast,None
2017-04-28T00:00:00Z,NY,KLGA,LA GUARDIA ARPT,DELTA AIR LINES,B-767-400,D,N6024,Least sandpiper,N,2.0,4,2017,Day,1630.0,2000.0,160.0,Approach,No Cloud,None
2017-04-28T00:00:00Z,NC,KCLT,CHARLOTTE/DOUGLAS INTL ARPT,DELTA AIR LINES,B-717-200,D,ZT201,Baltimore oriole,N,2.0,4,2017,Night,2200.0,1000.0,130.0,Approach,No Cloud,None
2017-04-26T00:00:00Z,FL,KDAB,DAYTONA BEACH INTL,DELTA AIR LINES,B-737-900,D,ZS012,American redstart,N,2.0,4,2017,Night,2340.0,650.0,120.0,Approach,No Cloud,None
2017-04-23T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,B-717-200,D,UNKBS,Unknown bird - small,N,2.0,4,2017,Day,845.0,20.0,140.0,Approach,Overcast,None
2017-04-13T00:00:00Z,MN,KMSP,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN ARPT,DELTA AIR LINES,A-319,D,J2109,Mallard,N,2.0,4,2017,Night,2245.0,6500.0,160.0,Climb,Some Cloud,None
2017-04-10T00:00:00Z,MA,KBOS,GENERAL EDWARD LAWRENCE LOGAN INTL ARPT,DELTA AIR LINES,A-319,D,YH004,Horned lark,N,2.0,4,2017,Day,719.0,150.0,125.0,Climb,Some Cloud,None
2017-04-07T00:00:00Z,UT,KSLC,SALT LAKE CITY INTL,DELTA AIR LINES,A-319,D,J2140,Ruddy duck,M?,2.0,4,2017,Night,26.0,400.0,130.0,Approach,Some Cloud,None
2017-04-03T00:00:00Z,NY,KHPN,WESTCHESTER COUNTY ARPT,DELTA AIR LINES,EMB-145,D,Z6014,Hermit thrush,N,2.0,4,2017,Night,2055.0,3500.0,240.0,Approach,Some Cloud,None
2017-03-26T00:00:00Z,UT,KSLC,SALT LAKE CITY INTL,DELTA AIR LINES,B-737-700,D,J2131,Northern shoveler,M,2.0,3,2017,Night,2035.0,500.0,150.0,Approach,Overcast,None
2017-03-20T00:00:00Z,MN,KMSP,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN ARPT,DELTA AIR LINES,MD-90-30,D,UNKBS,Unknown bird - small,N,2.0,3,2017,Day,839.0,300.0,150.0,Approach,Some Cloud,None
2017-03-15T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,MD-88,D,N5111,Killdeer,N,2.0,3,2017,Day,1645.0,0.0,130.0,Landing Roll,No Cloud,None
2017-03-13T00:00:00Z,FL,KSRQ,SARASOTA-BRADENTON INTL ARPT,DELTA AIR LINES,B-737-900,D,N6024,Least sandpiper,N,2.0,3,2017,Night,2116.0,0.0,60.0,Landing Roll,Overcast,Rain
2017-03-06T00:00:00Z,TX,KSAT,SAN ANTONIO INTL,DELTA AIR LINES,B-737-900,D,UNKBS,Unknown bird - small,N,2.0,3,2017,Night,2245.0,2000.0,160.0,Approach,Some Cloud,None
2017-03-06T00:00:00Z,FL,KRSW,SOUTHWEST FLORIDA INTL ARPT,DELTA AIR LINES,A-330,D,O2111,Rock pigeon,N,2.0,3,2017,Day,1423.0,0.0,140.0,Landing Roll,Some Cloud,None
2017-02-24T00:00:00Z,NC,KCLT,CHARLOTTE/DOUGLAS INTL ARPT,DELTA AIR LINES,MD-88,D,ZT101,Red-winged blackbird,N,2.0,2,2017,Day,922.0,1100.0,160.0,Climb,No Cloud,None
2017-02-21T00:00:00Z,IA,KDSM,DES MOINES INTL,DELTA AIR LINES,B-717-200,D,UNKBM,Unknown bird - medium,N,2.0,2,2017,Day,1715.0,1000.0,150.0,Climb,No Cloud,None
2017-02-21T00:00:00Z,LA,KMSY,LOUIE ARMSTRONG NEW ORLEANS INTL ARPT,DELTA AIR LINES,A-320,D,UNKBS,Unknown bird - small,N,2.0,2,2017,Day,800.0,5.0,142.0,Climb,Overcast,Rain
2017-02-15T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,MD-88,D,K3302,Red-tailed hawk,N,2.0,2,2017,Day,1020.0,0.0,130.0,Take-off Run,Some Cloud,None
2017-02-12T00:00:00Z,CA,KLAX,LOS ANGELES INTL,DELTA AIR LINES,B-777-200,D,NE1,Gulls,N,2.0,2,2017,Day,820.0,500.0,150.0,Approach,No Cloud,None
2017-02-10T00:00:00Z,FL,KRSW,SOUTHWEST FLORIDA INTL ARPT,DELTA AIR LINES,A-321,D,YI010,Tree swallow,N,2.0,2,2017,Day,815.0,900.0,150.0,Climb,Some Cloud,None
2017-02-09T00:00:00Z,AL,KBHM,BIRMINGHAM-SHUTTLESWORTH INTL,DELTA AIR LINES,MD-88,D,UNKBS,Unknown bird - small,N,2.0,2,2017,Day,1715.0,150.0,148.0,Approach,No Cloud,None
2017-01-26T00:00:00Z,MS,KJAN,JACKSON EVERS INTL,DELTA AIR LINES,MD-88,D,K1002,Turkey vulture,M?,2.0,1,2017,Day,1535.0,2500.0,180.0,Approach,Some Cloud,None
2016-12-23T00:00:00Z,OR,KPDX,PORTLAND INTL (OR),DELTA AIR LINES,B-737-900,D,J2212,Cackling goose,N,2.0,12,2016,Dusk,1715.0,500.0,130.0,Approach,Overcast,None
2016-12-15T00:00:00Z,NY,KLGA,LA GUARDIA ARPT,DELTA AIR LINES,B-737-900,D,J2202,Snow goose,M?,2.0,12,2016,Day,1256.0,4000.0,250.0,Approach,Some Cloud,None
2016-12-15T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,B-737-700,D,M4001,Sandhill crane,M?,2.0,12,2016,Day,1253.0,1200.0,172.0,Climb,No Cloud,None
2016-12-09T00:00:00Z,MO,KMCI,KANSAS CITY INTL,DELTA AIR LINES,EMB-170,D,K3302,Red-tailed hawk,M,2.0,12,2016,Day,1530.0,10.0,100.0,Climb,Some Cloud,None
2016-12-08T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,B-717-200,D,Z6007,American robin,N,2.0,12,2016,Day,732.0,500.0,145.0,Approach,Some Cloud,None
2016-12-08T00:00:00Z,MA,KBOS,GENERAL EDWARD LAWRENCE LOGAN INTL ARPT,DELTA AIR LINES,B-757-300,D,UNKBS,Unknown bird - small,N,2.0,12,2016,Day,1200.0,100.0,120.0,Approach,Overcast,None
2016-12-06T00:00:00Z,CA,KLAX,LOS ANGELES INTL,DELTA AIR LINES,B-717-200,D,UNKBM,Unknown bird - medium,N,2.0,12,2016,Day,1220.0,2000.0,190.0,Approach,Some Cloud,None
2016-12-03T00:00:00Z,MA,KBOS,GENERAL EDWARD LAWRENCE LOGAN INTL ARPT,DELTA AIR LINES,A-320,D,NE108,Great black-backed gull,N,2.0,12,2016,Night,1720.0,800.0,125.0,Approach,Some Cloud,None
2016-11-24T00:00:00Z,FL,KRSW,SOUTHWEST FLORIDA INTL ARPT,DELTA AIR LINES,B-737-800,D,YI010,Tree swallow,N,2.0,11,2016,Day,1343.0,150.0,143.0,Approach,Some Cloud,None
2016-11-20T00:00:00Z,NY,KLGA,LA GUARDIA ARPT,DELTA AIR LINES,B-717-200,D,NE1,Gulls,M?,2.0,11,2016,Night,1800.0,100.0,145.0,Approach,No Cloud,None
2016-11-17T00:00:00Z,MA,KBOS,GENERAL EDWARD LAWRENCE LOGAN INTL ARPT,DELTA AIR LINES,CRJ100/200,D,YH004,Horned lark,N,2.0,11,2016,Day,845.0,0.0,90.0,Take-off Run,Overcast,None
2016-11-16T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,MD-90-30,D,UNKBS,Unknown bird - small,N,2.0,11,2016,Day,1102.0,500.0,145.0,Approach,Some Cloud,None
2016-11-14T00:00:00Z,FL,KDAB,DAYTONA BEACH INTL,DELTA AIR LINES,MD-90-30,D,ZS009,Yellow-rumped warbler,N,2.0,11,2016,Day,1629.0,500.0,138.0,Approach,Some Cloud,None
2016-11-09T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,MD-90-30,D,ZT001,Eastern meadowlark,N,2.0,11,2016,Dusk,1752.0,5.0,135.0,Approach,Some Cloud,None
2016-10-31T00:00:00Z,NC,KAVL,ASHEVILLE REGIONAL ARPT,DELTA AIR LINES,B-717-200,D,UNKBS,Unknown bird - small,N,2.0,10,2016,Night,1129.0,2000.0,187.0,Approach,Some Cloud,None
2016-10-30T00:00:00Z,NC,KAVL,ASHEVILLE REGIONAL ARPT,DELTA AIR LINES,B-717-200,D,UNKBM,Unknown bird - medium,N,2.0,10,2016,Night,1000.0,400.0,145.0,Approach,No Cloud,None
2016-10-25T00:00:00Z,FL,KMCO,ORLANDO INTL,DELTA AIR LINES,A-321,D,UNKBL,Unknown bird - large,N,2.0,10,2016,Night,1930.0,500.0,142.0,Approach,No Cloud,None
2016-10-22T00:00:00Z,MO,KSGF,SPRINGFIELD-BRANSON NATIONAL,DELTA AIR LINES,MD-88,D,J2134,Gadwall,N,2.0,10,2016,Night,2130.0,700.0,140.0,Approach,No Cloud,None
2016-10-21T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,B-737-200,D,Y,Perching birds (y),N,2.0,10,2016,Night,2300.0,4000.0,220.0,Climb,Overcast,Rain
2016-10-20T00:00:00Z,NE,KOMA,EPPLEY AIRFIELD,DELTA AIR LINES,MD-88,D,ZT000,Meadowlarks,N,2.0,10,2016,Day,1155.0,10.0,120.0,Approach,Some Cloud,None
2016-10-18T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,MD-88,D,T1002,Chimney swift,N,2.0,10,2016,Night,2026.0,3000.0,190.0,Approach,Some Cloud,None
2016-10-17T00:00:00Z,CA,KLAX,LOS ANGELES INTL,DELTA AIR LINES,B-737-800,D,UNKBM,Unknown bird - medium,N,2.0,10,2016,Day,1522.0,1500.0,170.0,Approach,No Cloud,None
2016-10-14T00:00:00Z,UT,KSLC,SALT LAKE CITY INTL,DELTA AIR LINES,A-320,D,UNKB,Unknown bird,N,2.0,10,2016,Dawn,741.0,200.0,150.0,Approach,Overcast,None
2016-10-09T00:00:00Z,PA,KPIT,PITTSBURGH INTL ARPT,DELTA AIR LINES,CRJ900,D,M7005,American coot,N,2.0,10,2016,Night,2010.0,800.0,180.0,Climb,No Cloud,None
2016-10-07T00:00:00Z,WI,KMKE,GENERAL MITCHELL INTL,DELTA AIR LINES,MD-88,D,UNKBS,Unknown bird - small,N,2.0,10,2016,Day,1215.0,600.0,140.0,Approach,Some Cloud,None
2016-10-06T00:00:00Z,FL,KJAX,JACKSONVILLE INTL,DELTA AIR LINES,A-321,D,N5111,Killdeer,N,2.0,10,2016,Dawn,700.0,0.0,125.0,Take-off Run,Overcast,Rain
2016-10-04T00:00:00Z,ND,KFAR,HECTOR INTERNATIONAL,DELTA AIR LINES,MD-90-30,D,NE112,Franklin's gull,N,2.0,10,2016,Dawn,805.0,0.0,100.0,Take-off Run,Overcast,None
2016-10-02T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,B-757-200,D,YI010,Tree swallow,N,2.0,10,2016,Day,1400.0,50.0,140.0,Approach,Some Cloud,None
2016-10-02T00:00:00Z,OR,KRDM,ROBERTS FIELD ARPT,DELTA AIR LINES,CRJ100/200,D,ZX303,Savannah sparrow,N,2.0,10,2016,Day,1245.0,0.0,140.0,Landing Roll,Overcast,None
2016-09-29T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,B-737-900,D,UNKBM,Unknown bird - medium,N,2.0,9,2016,Night,1000.0,2500.0,200.0,Climb,No Cloud,None
2016-09-29T00:00:00Z,CA,KLAX,LOS ANGELES INTL,DELTA AIR LINES,B-757-200,D,UNKBB,Unknown bird or bat,N,2.0,9,2016,Night,2020.0,750.0,130.0,Approach,No Cloud,None
2016-09-28T00:00:00Z,MO,KMCI,KANSAS CITY INTL,DELTA AIR LINES,MD-90-30,D,ZS019,Nashville warbler,N,2.0,9,2016,Night,2100.0,4500.0,180.0,Approach,Some Cloud,None
2016-09-26T00:00:00Z,NE,KOMA,EPPLEY AIRFIELD,DELTA AIR LINES,MD-88,D,UNKBS,Unknown bird - small,N,2.0,9,2016,Day,1046.0,0.0,140.0,Take-off Run,No Cloud,None
2016-09-26T00:00:00Z,FL,KPBI,PALM BEACH INTL,DELTA AIR LINES,B-717-200,D,YL001,European starling,N,2.0,9,2016,Day,1120.0,50.0,133.0,Approach,No Cloud,None
2016-09-26T00:00:00Z,NE,KOMA,EPPLEY AIRFIELD,DELTA AIR LINES,MD-88,D,UNKBL,Unknown bird - large,M,2.0,9,2016,Night,833.0,25.0,160.0,Approach,No Cloud,None
2016-09-26T00:00:00Z,MS,KGPT,GULFPORT-BILOXI INTL APRT,DELTA AIR LINES,MD-88,D,UNKBB,Unknown bird or bat,N,2.0,9,2016,Night,,4000.0,230.0,Approach,Some Cloud,None
2016-09-26T00:00:00Z,PA,KPIT,PITTSBURGH INTL ARPT,DELTA AIR LINES,MD-88,D,UNKBM,Unknown bird - medium,N,2.0,9,2016,Day,849.0,50.0,140.0,Approach,Some Cloud,None
2016-09-21T00:00:00Z,PA,KPHL,PHILADELPHIA INTL,DELTA AIR LINES,B-717-200,D,UNKBS,Unknown bird - small,N,2.0,9,2016,Day,955.0,0.0,140.0,Take-off Run,Some Cloud,None
2016-09-19T00:00:00Z,OR,KPDX,PORTLAND INTL (OR),DELTA AIR LINES,B-737-800,D,K3302,Red-tailed hawk,N,2.0,9,2016,Day,1222.0,0.0,120.0,Landing Roll,Overcast,None
2016-09-19T00:00:00Z,IN,KEVV,EVANSVILLE REGIONAL,DELTA AIR LINES,B-717-200,D,UNKBS,Unknown bird - small,N,2.0,9,2016,Night,2139.0,900.0,145.0,Approach,No Cloud,None
2016-09-19T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,B-717-200,D,UNKBS,Unknown bird - small,N,2.0,9,2016,Night,1025.0,2000.0,200.0,Climb,No Cloud,None
2016-09-16T00:00:00Z,NE,KOMA,EPPLEY AIRFIELD,DELTA AIR LINES,MD-88,D,UNKBM,Unknown bird - medium,N,2.0,9,2016,Day,1159.0,10.0,136.0,Approach,Some Cloud,None
2016-09-06T00:00:00Z,MD,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,DELTA AIR LINES,A-320,D,UNKB,Unknown bird,N,2.0,9,2016,Night,,8500.0,230.0,Descent,No Cloud,None
2016-09-04T00:00:00Z,FL,KECP,NORTHWEST FLORIDA BEACHES INTL,DELTA AIR LINES,MD-88,D,O2205,Mourning dove,N,2.0,9,2016,Day,445.0,0.0,80.0,Landing Roll,Overcast,None
2016-09-02T00:00:00Z,NY,KHPN,WESTCHESTER COUNTY ARPT,DELTA AIR LINES,CRJ700,D,ZL005,Red-eyed vireo,N,2.0,9,2016,Night,2040.0,600.0,130.0,Approach,No Cloud,None
2016-09-02T00:00:00Z,UT,KSLC,SALT LAKE CITY INTL,DELTA AIR LINES,CRJ900,D,N6020,Buff-breasted sandpiper,N,2.0,9,2016,Night,2054.0,500.0,120.0,Approach,Some Cloud,None
2016-09-01T00:00:00Z,FL,KDAB,DAYTONA BEACH INTL,DELTA AIR LINES,MD-90-30,D,YI005,Barn swallow,N,2.0,9,2016,Day,1100.0,0.0,130.0,Landing Roll,Overcast,Rain
2016-08-30T00:00:00Z,FL,KRSW,SOUTHWEST FLORIDA INTL ARPT,DELTA AIR LINES,B-737-900,D,YI005,Barn swallow,N,2.0,8,2016,Day,1256.0,1200.0,155.0,Approach,Some Cloud,None
2016-08-27T00:00:00Z,FL,KJAX,JACKSONVILLE INTL,DELTA AIR LINES,CRJ900,D,1F31,Raccoon,N,2.0,8,2016,Dawn,625.0,0.0,125.0,Take-off Run,Overcast,None
2016-08-24T00:00:00Z,FL,KRSW,SOUTHWEST FLORIDA INTL ARPT,DELTA AIR LINES,MD-88,D,YI005,Barn swallow,N,2.0,8,2016,Day,1147.0,0.0,130.0,Landing Roll,Some Cloud,None
2016-08-22T00:00:00Z,VA,KORF,NORFOLK INTL,DELTA AIR LINES,MD-88,D,UNKBS,Unknown bird - small,N,2.0,8,2016,Dusk,750.0,100.0,130.0,Approach,No Cloud,None
2016-08-21T00:00:00Z,CA,KLAX,LOS ANGELES INTL,DELTA AIR LINES,B-737-800,D,UNKB,Unknown bird,N,2.0,8,2016,Night,838.0,3000.0,142.0,Approach,No Cloud,None
2016-08-20T00:00:00Z,NE,KOMA,EPPLEY AIRFIELD,DELTA AIR LINES,B-717-200,D,UNKBS,Unknown bird - small,N,2.0,8,2016,Day,1818.0,3.0,120.0,Approach,Some Cloud,None
2016-08-19T00:00:00Z,MN,KDLH,DULUTH INTL ARPT,DELTA AIR LINES,A-319,D,UNKBS,Unknown bird - small,N,2.0,8,2016,Night,2135.0,800.0,135.0,Approach,No Cloud,None
2016-08-18T00:00:00Z,IA,KCID,THE EASTERN IOWA ARPT,DELTA AIR LINES,CRJ100/200,D,ZX3,Sparrows,N,2.0,8,2016,Day,940.0,100.0,100.0,Climb,No Cloud,None
2016-08-16T00:00:00Z,FL,KRSW,SOUTHWEST FLORIDA INTL ARPT,DELTA AIR LINES,MD-88,D,UNKBS,Unknown bird - small,N,2.0,8,2016,Day,1559.0,0.0,145.0,Take-off Run,Some Cloud,None
2016-08-11T00:00:00Z,FL,KFLL,FORT LAUDERDALE/HOLLYWOOD INTL,DELTA AIR LINES,A-321,D,O2111,Rock pigeon,N,2.0,8,2016,Day,1210.0,100.0,150.0,Approach,Some Cloud,None
2016-08-10T00:00:00Z,PA,KMDT,HARRISBURG INTL,DELTA AIR LINES,B-717-200,D,K3201,Bald eagle,N,2.0,8,2016,Day,727.0,0.0,130.0,Take-off Run,Overcast,None
2016-08-10T00:00:00Z,OH,KCMH,PORT COLUMBUS INTL,DELTA AIR LINES,MD-88,D,1E3201,Woodchuck,N,2.0,8,2016,Day,1509.0,0.0,100.0,Landing Roll,Some Cloud,None
2016-08-07T00:00:00Z,FL,KFLL,FORT LAUDERDALE/HOLLYWOOD INTL,DELTA AIR LINES,MD-83,D,YI,Swallows,N,2.0,8,2016,Dawn,945.0,9.0,150.0,Approach,Some Cloud,None
2016-08-04T00:00:00Z,IL,KBMI,CENTRAL ILLINOIS REGNL ARPT,DELTA AIR LINES,CRJ700,D,N5111,Killdeer,N,2.0,8,2016,Day,1100.0,0.0,40.0,Landing Roll,No Cloud,None
2016-08-04T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,MD-88,D,ZT104,Brown-headed cowbird,N,2.0,8,2016,Day,826.0,20.0,120.0,Approach,Some Cloud,None
2016-08-03T00:00:00Z,PA,KMDT,HARRISBURG INTL,DELTA AIR LINES,B-717-200,D,YI005,Barn swallow,N,2.0,8,2016,Day,645.0,0.0,150.0,Take-off Run,Some Cloud,None
2016-08-02T00:00:00Z,TX,KAUS,AUSTIN-BERGSTROM INTL,DELTA AIR LINES,A-319,D,YI009,Cliff swallow,N,2.0,8,2016,Dusk,2007.0,25.0,100.0,Approach,Some Cloud,None
2016-07-25T00:00:00Z,NY,KROC,GREATER ROCHESTER INTL,DELTA AIR LINES,MD-90-30,D,K5114,American kestrel,N,2.0,7,2016,Day,445.0,0.0,80.0,Landing Roll,Some Cloud,None
2016-07-22T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,B-757-200,D,YI005,Barn swallow,N,2.0,7,2016,Day,825.0,50.0,145.0,Approach,Some Cloud,None
2016-07-21T00:00:00Z,PA,KPHL,PHILADELPHIA INTL,DELTA AIR LINES,A-319,D,UNKBS,Unknown bird - small,N,2.0,7,2016,Day,1100.0,200.0,130.0,Approach,No Cloud,None
2016-07-21T00:00:00Z,MA,KBOS,GENERAL EDWARD LAWRENCE LOGAN INTL ARPT,DELTA AIR LINES,MD-90-30,D,T1002,Chimney swift,N,2.0,7,2016,Day,1130.0,0.0,100.0,Landing Roll,No Cloud,None
2016-07-17T00:00:00Z,UT,KSLC,SALT LAKE CITY INTL,DELTA AIR LINES,A-319,D,Y9008,Western kingbird,N,2.0,7,2016,Day,800.0,10.0,130.0,Arrival,Some Cloud,None
2016-07-16T00:00:00Z,NY,KBUF,BUFFALO-NIAGARA INTL,DELTA AIR LINES,CRJ900,D,O2205,Mourning dove,N,2.0,7,2016,Day,1110.0,100.0,100.0,Climb,Some Cloud,None
2016-07-15T00:00:00Z,ND,KMOT,MINOT INTL AIRPORT,DELTA AIR LINES,CRJ100/200,D,Y9008,Western kingbird,N,2.0,7,2016,Day,1245.0,0.0,100.0,Landing Roll,Some Cloud,None
2016-07-15T00:00:00Z,TN,KBNA,NASHVILLE INTL,DELTA AIR LINES,A-319,D,UNKBS,Unknown bird - small,N,2.0,7,2016,Day,658.0,100.0,140.0,Climb,Some Cloud,None
2016-07-11T00:00:00Z,NY,KBUF,BUFFALO-NIAGARA INTL,DELTA AIR LINES,CL-600,D,ZT104,Brown-headed cowbird,N,2.0,7,2016,Day,849.0,0.0,120.0,Landing Roll,Overcast,None
2016-07-09T00:00:00Z,MN,KMSP,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN ARPT,DELTA AIR LINES,MD-90-30,D,UNKBS,Unknown bird - small,N,2.0,7,2016,Dusk,2038.0,50.0,140.0,Approach,No Cloud,None
2016-07-06T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,B-717-200,D,K3302,Red-tailed hawk,N,2.0,7,2016,Day,745.0,0.0,40.0,Take-off Run,No Cloud,None
2016-07-05T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,MD-88,D,UNKBB,Unknown bird or bat,M?,2.0,7,2016,Day,1014.0,0.0,30.0,Take-off Run,Some Cloud,None
2016-07-01T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,MD-88,D,YI005,Barn swallow,N,2.0,7,2016,Day,817.0,0.0,80.0,Landing Roll,Some Cloud,None
2016-06-30T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,B-717-200,D,YL001,European starling,N,2.0,6,2016,Day,947.0,0.0,130.0,Take-off Run,No Cloud,None
2016-06-29T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,B-717-200,D,ZT104,Brown-headed cowbird,N,2.0,6,2016,Day,1930.0,0.0,140.0,Take-off Run,No Cloud,None
2016-06-29T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,MD-88,D,YL001,European starling,N,2.0,6,2016,Day,1940.0,0.0,135.0,Take-off Run,No Cloud,None
